title,text,url
IT Developer (w/m/d),"Projektbegleitung von nationalen und internationalen Projekten … Berufserfahrung in der Softwareentwicklung und Datenmodellierung von Vorteil … Sicherer Umgang mit objektorientierten Programmiersprachen (Java, Java Script, PHP) und relationalen Datenbanksystemen",https://www.metajob.athttps://www.lnconsult.at/de/jobs/it-developer-w-m-d
Technische Support Mitarbeiter (m/w/d),Engagierte und selbstständige Arbeitsweise. Sehr gute Deutsch- und Englischkenntnisse in Wort und Schrift. Telefonische Beratung zu unseren SMARTFOX Energiemanagern und Zubehörprodukten … Idealerweise erste Berufserfahrung im Bereich Software-Development … Erfahrung mit Java und PHP (Symfony Framework),https://www.metajob.athttps://smartfox.at/karriere/
Senior Atlassian Consultant,"Als Senior Atlassian Consultant berätst Du unsere Kunden aller Größen und Branchen umfassend bei der Planung, Implementierung und Weiterentwicklung von … Java … Idealerweise hast Du Erfahrung in 3-4 Bereichen aus: Software Development, Projektmanagement, ITSM, Testmanagement, Infrastructure as Code und CI … ",https://www.metajob.at/dres/jc?p=00eonflibnqnhn
Software Developer C++,"Selbstständiges Entwickeln von innovativen Software-Applikationen in einem professionellen Team - Agiles Arbeiten teamübergreifend mit SCRUM (Jira, Atlassian Produktreihe) … Java … Gute Erfahrung mit C++, PostgreSQL, grundsätzliche Webentwicklung (HTML5, CSS)",https://www.metajob.at/dres/jc?p=00eonfliouhsws
Integration Engineer,"In our engineering teams we love learning from each other. We embrace Git and Pull Requests in our daily work and we write tests for critical parts of our software … 2+ years of programming experience with at least one modern language such as Java, C++, or C# including object-oriented design",https://www.metajob.at/dres/jc?p=00eonflivhtz27
Software Developer,"Entwicklung von Softwarelösungen für neue Anlagen sowie Erweiterungen bestehender Anlagen - Installieren und Testen der vorbereiteten Software beim Kunden … Java … Leidenschaft für Softwareentwicklung, vorzugsweise mit objektorientierten Programmiersprachen",https://www.metajob.at/dres/jc?p=00eonflihi43nf
Software Entwickler*in Firmware / Microcontroller,"Programmierung von Microcontrollern - Einbindung von Sensorik in die Firmware - Programmierung Datenschnittstelle Firmware / Cloud … Gute Kenntnisse in C#, Java oder Python - Mindestens 2 Jahre Programmiererfahrung (HTL Absolventen, FH, TU oder Berufserfahrung)",https://www.metajob.at/dres/jc?p=00616rd2xeywsi
Fullstack Developer (all genders),"Standorte: Graz, Wien - Deine Rolle - Das wartet auf dich - Du willst dort einsteigen, wo Zukunft gestaltet wird und auf Gleichgesinnte treffen … Passende Ausbildung und bereits praktische Erfahrungen in der Software Entwicklung - Sehr gute Kenntnisse mit Java, Spring Framework und JPA",https://www.metajob.at/dres/jc?p=001hqm2t6fbo7j
Senior Back End Engineer,"Rapid rather than agile - No overhead necessary - Automation everywhere - Developers are lazy, so are we - Predictability builds trust - in product, organization, technology - Own your sh*t - Your product-your show … Java … excellent, senior skills in software development",https://www.metajob.at/dres/jc?p=00eonflioj64od
"Semantic Search, Web Intelligence and Visual Analytics","Education in computer science or other relevant fields of study, - Strong analytical and problem-solving skills, - Extensive software development experience in Java, Python or JavaScript. EXPERTISE AND TASKS - in one or more of the following areas of specialization",https://www.metajob.at/dres/jc?p=z001ty63wdl0kv
Atlassian Consultant Development,"Als Atlassian Consultant berätst Du Unternehmen aller Größen und aller Branchen bei der Planung, Einführung und Weiterentwicklung von Atlassian Produkten … Java … Idealerweise hast Du Erfahrung in 2 Bereichen aus: Software Development, Projektmanagement, ITSM, Testmanagement, Infrastructure as Code und CI … ",https://www.metajob.at/dres/jc?p=00eonfliaxe1wb
Senior Full Stack Engineer,Die Hauptaufgabe besteht in der Entwicklung neuer Applikationen sowie der Weiterentwicklung von bestehenden Applikationen … eigenverantwortlich in komplexen Projekten Erfahrung als Fullstack-Entwickler:in gesammelt ¿ idealerweise mit Angular Frontend-seitig und mit Java im Backend,https://www.metajob.at/dres/jc?p=00eonflilmusc3
Software Entwickler (Full-Stack) (m/w/d),"Wir suchen zur Verstärkung unseres Teams einen Software Entwickler (Full-Stack) in Vollzeit. Dies ist eine tolle Möglicheit sich in einer stark wachsenden Organisation weiterzuentwickeln … Vollzeit - Tätigkeitsschwerpunkte: * Entwicklung von Desktop-Applikationen (C#, Java)",https://www.metajob.at/dres/jc?p=000a5vwb8snbiq
Senior- Softwareentwickler / Backend PHP (m/w/d),Du bist im ständigen Austausch mit unseren externen Programmierern und Herstellerbetrieben … Erfahrung mit Java und PHP (Symfony Framework) … Austausch mit unserem Projektmanagement und der Frontend-Entwicklung zu neuen Features & APIs,https://www.metajob.at/dres/jc?p=008jfjrp37lpkf36
Softwaredeveloper (w/m/d),"Technologien: Flutter, Java, weitere vom Vorteil - Individuelle Anpassungen des Systems, Monitoring von Schnittstellen und Durchführung von Software-Tests … Softwareentwicklung und eine laufende technische Ausbildung (FH, Universität, oä) im Bereich Informatik, Softwareentwicklung oder vergleichbar",https://www.metajob.at/dres/jc?p=00fuxrqkgsqkpa
Full-Stack Entwickler,"In den letzten Jahren haben moderne Organisations- und Projektformen das Berufsbild von Software-Entwicklern verändert … Programmiersprachen, insbesondere in der Web-Entwicklung (Javascript/TypeScript-Frameworks wie React, Angular oder Vue, HTML5, CSS), sowie C#, Java oder Node.js",https://www.metajob.at/dres/jc?p=000a5vwbmf9wyh
DeveloperIn in einem RPA Team (m/f/d) Job ID:354064 Vollzeit,"Konzeption und Implementierung von Lösungen zur Automatisierung von strukturierten Geschäftsprozessen für unsere Kunden und Atos intern … 2+ Jahre Arbeitserfahrung in der Softwareentwicklung - Praxiserfahrung in mindestens einer objektorientierten Programmiersprache (z.B. .NET, VBA, Java, C#, Python etc",https://www.metajob.at/dres/jc?p=000ahmezvl69lk
"Cloud Developer (w/m/div.) – anteilig remote, Voll-/Teilzeit","Erfahrung: Software Entwicklung in einer oder mehreren modernen Programmier- und Skriptsprachen (z … Java, C#, Python, Go oder JavaScript), Erfahrung in der Entwicklung von Microservice-Architekturen mit Container Technologien wie z.B. Docker und Kubernetes … ",https://www.metajob.at/dres/jc?p=000a57f5pcffce
"Cloud Developer (w/m/div.) – anteilig remote, Voll-/Teilzeit","Zur Verstärkung unseres Teams suchen wir eine/n Cloud Developer (Vollzeit 38,5h / Teilzeit) an den Standorten Wien, Linz oder Graz … Java, C#, Python, Go oder JavaScript), Erfahrung in der Entwicklung von Microservice-Architekturen mit Container Technologien wie z.B. Docker und Kubernetes … ",https://www.metajob.at/dres/jc?p=000a4tpm6qhix8
Senior Software Entwickler (m/w/d),"DEIN AUFGABENGEBIET … Ĉ Abgeschlossene Ausbildung im Bereich Softwareentwicklung (HTL, Studium) und Praxiserfahrung - Ĉ Erfahren im Eclipse Ökosystem - insbesondere Java, Plug-In Development, RAP, Hibernate sowie JS CSS3 HTML5",https://www.metajob.at/dres/jc?p=0015tjwavaf6de
Full Stack Lead Developer,"Dich erwarten spannende und vielfältige Projekte die du aktiv mitgestalten kannst. Dabei setzen wir auf state-of-the-art Technologien, Tools und Methoden - Technische Konzeption von Kundenlösungen (Softwarearchitektur) … Java … Mind. 5 Jahre Erfahrung in der Web-Entwicklung",https://www.metajob.at/dres/jc?p=00eonfliqr3ji2
Softwareentwickler mit Schwerpunkt Datenbanken (m/w/d),"ÖWD security systems agiert als Technologiesparte der Unternehmensgruppe ÖWD security & services … Als Softwareentwickler arbeitest du großteils selbstständig, hast aber jederzeit die Möglichkeit dich mit deinem Team auszutauschen … Grundkenntnisse Microsoft .NET oder Java",https://www.metajob.at/dres/jc?p=000a5vwbpysl1u
Senior Software Engineer (m/w/x),"Du entwirfst E2E Lösungswege und Software-Services gemeinsam im agilen Team (Scrum, Kanban) … Abgeschlossene technische Ausbildung oder mehrjährige Berufserfahrung in der Softwareentwicklung … Erfahrung im Design und Aufbau von microservice-basierten Softwarelösungen mit Schwerpunkt Java/ Kotlin",https://www.metajob.at/dres/jc?p=000a5vwbinjpha
Senior Back End Engineer,Review and debug code - Collaborate with internal teams and customers to fix and improve products - Document development phases and monitor systems - Technologien und Skills … Java … Extensive experience in software development and project management,https://www.metajob.at/dres/jc?p=00eonflia1n2pr
Software Developer C++,Entwicklung neuer und die Wartung bestehender Applikationen - Mitwirkung bei individuellen Softwareprojekten - Technologien und Skills - C++ - Android - Java - HTML5 - SQL … Qualifikationen - Entsprechende Deutsch- und technische Englischkenntnisse sowie eine offene und freundliche Persönlichkeit runden Ihr Profil ab,https://www.metajob.at/dres/jc?p=00eonfli5aj1im
Software Engineer,"Als Mitglied eines agilen, verteilten Backend Development Teams bist du an der Weiterentwicklung unserer Produkte und Systeme sowie der Wartung und Pflege der … Du bist leidenschaftliche:r Entwickler:in und hast fundierte Erfahrung in zumindest einer der folgenden Sprachen: Python, Java, Go",https://www.metajob.at/dres/jc?p=00eonflienousq
Software Developer,"Analyse, Design und Implementierung von Softwareanforderungen sowie deren technische Dokumentation - Konzeption und Umsetzung von Kundenprojekten - Technologien und Skills - Java - C# - SQL - .NET - Microsoft Dynamics … Qualifikationen - Kenntnisse in objektorientierter Programmierung (.NET/Java)",https://www.metajob.at/dres/jc?p=00eonfli7jksmk
Web .NET Developer,"Design und die Implementierung neuer Software, Web-Oberflächen - Neuentwicklung sowie Weiterentwicklung bestehender Desktop-Software, Back-end, Web-Oberflächen, APP - Technologien und Skills - JavaScript - HTML5 - CSS3 - jQuery - React - Angular … Java",https://www.metajob.at/dres/jc?p=00eonflie8rfql
J2EE Softwareentwickler(In) mit Datenbankkenntnissen,"Für unseren Kunden, der im Telekommunikations-Bereich höchst erfolgreich agiert und seine Softwarelösungen global vertreibt und betreut, suchen wir zur … Idealerweise mindestens zweijährige Erfahrung als Programmierer/in (vorzugsweise Programmiererfahrung mit GUI’s und Hintergrundprozessen)",https://www.metajob.at/dres/jc?p=004piv1tc0nndc
Mitarbeiter (m/w) im Projektmanagement – Unique IDs für Sicherheitsetiketten,"Sie betreuen als Projektmanager für Sicherheitsetiketten mit UIDs unsere Kunden im internationalen Markt. Jedes Etikett erhält einen einmaligen Code. Der variable Datenstrom samt Druck, Kameraerfassung und Qualitätskontrolle wird von Ihnen verantwortet … Software Entwickler Frontend Java",https://www.metajob.at/dres/jc?p=0058d1ppiuflbkgg
IoT Software-Engineer (m/w/d),"in Graz zum sofortigen Eintritt - Software-Entwicklung von neuen spannenden IoT-Features und Services auf Basis der Kundenanforderungen (OEMs, smart city, u,…) Zusammenarbeit mit CTO, CEO und erfahrenen Senior-Entwicklern … Erfahrung in der Software-Entwicklung mit Java ist von Vorteil",https://www.metajob.athttps://www.t-matix.com/iot-project-engineer/
Embedded Software Entwickler (m/w/d),Entwicklung von Software-Lösungen - Durchführung von Software-Tests und Dokumentation - Umsetzung der Entwicklungsprozesse - Gestaltung und Entwicklung von Softwarekomponenten … Einschlägige Erfahrung mit Ebedded Software Entwicklung und den Programmiersprachen C/C++/C# oder Java,https://www.metajob.at/dres/jc?p=000edqzkio36uz
Embedded Software Entwickler (m/w/d),Entwicklung von Software-Lösungen - Durchführung von Software-Tests und Dokumentation - Umsetzung der Entwicklungsprozesse - Gestaltung und Entwicklung von Softwarekomponenten … Einschlägige Erfahrung mit Ebedded Software Entwicklung und den Programmiersprachen C/C++/C# oder Java,https://www.metajob.at/dres/jc?p=000edqzk9ussnb
Embedded Software Entwickler (m/w/d),Entwicklung von Software-Lösungen - Durchführung von Software-Tests und Dokumentation - Umsetzung der Entwicklungsprozesse - Gestaltung und Entwicklung von Softwarekomponenten … Einschlägige Erfahrung mit Ebedded Software Entwicklung und den Programmiersprachen C/C++/C# oder Java,https://www.metajob.at/dres/jc?p=000edqzkez0fdi
Data Engineer,"Aufbau und Management der Datenarchitektur - Daten-Pipelines mittels Java, Python und SQL umsetzen und warten - Design und Umsetzung von verteilten Datenverarbeitungssystemen (Batch und Stream) … Abschluss in Informatik oder Erfahrung im Bereich der Datenverarbeitung und Software Entwicklung",https://www.metajob.at/dres/jc?p=00eonfli55ntdo
Junior/Senior Softwareentwickler (m/w),"Deine Aufgaben sind: * Entwicklung und Anpassung unserer kundenspezifischen Softwarelösungen * Unterstützung unserer Kunden per Fernwartung und Telefon * Inbetriebnahmen und Einschulungen … Erfahrung mit objektorientierter Programmierung (C#, C++,Java, o",https://www.metajob.at/dres/jc?p=000a5vwbffr2sy
Junior Software Developer (m/w/D),"Aktive Mitgestaltung von Softwareentwicklungsprojekten vom Requirements Engineering bis zum erfolgreichen Go-Live - Konzeption und Umsetzung der Softwarearchitektur mit unterschiedlichen Technologien … Erste Programmiererfahrung (z. B.: .Net, JavaScript, Java, Python, C/C++)",https://www.metajob.at/dres/jc?p=00gokjfnkbviql
Software Developer,"Sie entwickeln produktnahe Software für unterschiedliche Anwendungsgebiete: Standalone-Apps, Plattform-Integration, aber auch Minimum Viable Products (MVPs) … Java … Grundlegende Erfahrungen im IT-Projektmanagement und in der agilen Software-Entwicklung",https://www.metajob.at/dres/jc?p=00eonfli1rc3tv
Softwareentwickler - Application Developer (w/m/d),"Realisieren kundenspezifischer Softwarelösungen mit modernen Web-Technologien - Design, Implementierung und Integration fachspezifischer Applikationen … Abgeschlossene Informatik-Ausbildung (HTL, FH bzw. Universität) und solide Programmiererfahrung mit Java und Eclipse",https://www.metajob.at/dres/jc?p=00gbrey84s1qyu
Senior Software Developer – Development Tools (f/m/d),"Software Development · Linz · Full time - We are committed to transparency and equal treatment, therefore we particularly welcome applications from all age groups, regardless of gender, disabilities … You have programming experience in Kubernetes, C++, Java, node.js or SQL",https://www.metajob.at/dres/jc?p=z001ri31ogw2j5
Mathematiker (w/m/d),Bearbeitung mathematischer Fragestellungen im Bereich Krankenversicherung … mathematischer Parameter in die Software unseres Auftraggebers- selbstverständlich in engster Zusammenarbeit mit Softwarespezialisten und Programmierern … Praktische Kenntnisse in C++ und/oder Java,https://www.metajob.at/dres/jc?p=000as7zodq6z3c
Software Developer Full Stack,Du bist in der Softwareentwicklung tätig und wendest deine vertieften Kenntnisse in klassischer und agiler Software-Entwicklung mit Java und JavaScript an … Du verfügst über ausreichende Programmier-Erfahrung von mind. 3 Jahren. ,https://www.metajob.at/dres/jc?p=00eonfli5kc5or
"Softwarentwicklung Java, Junior oder Senior","Nach einer entsprechenden Einschulung arbeiten Sie an (Kunden)projekten im Bereich Client-/Server-Umgebungen bzw. Webapplikationen mit, dazu gehört u.a … Ausbildung/Erfahrung in der Software-/Webentwicklung im Java Umfeld mit vertieften Kenntnissen zu Primefaces und/oder JSF bzw. AngularJS, ReactJS … ",https://www.metajob.at/dres/jc?p=00bfse0g46vbtf
Senior Back End Developer,"Als Backend Entwickler*in übernimmst du bei unserem Kunden wichtige Aufgaben in der Neuentwicklung, Erweiterung und Wartung von Applikationen und Datenbanken. Bei deinen Tätigkeiten arbeitest du eng mit Business Analysten, Frontend Entwicklern, Architekten und DevOps Mitarbeiter*innen zusammen",https://www.metajob.at/dres/jc?p=00eonfli1zsjn1
Mobile Developer Android (m/f/x),Development of native Android Applications with focus on eCommerce and a new … Profound completed education in the field of IT/software-development Experience in developing native Android Apps for phones and tablets - Extensive experience with Java and Kotlin as well as software architecture,https://www.metajob.at/dres/jc?p=000a57f5nym9v8
Platform Engineer (w/m/x) Vollzeit,"Du willst die Grundlage für die effiziente Entwicklung und Bereitstellung von MIC Produkten schaffen … mindestens 3 Jahre Berufserfahrung in der Softwareentwicklung - Du hast gute Programmierkenntnisse (Java) und Erfahrung mit Container-Virtualisierung und Orchestrierung (Docker, Kubernetes)",https://www.metajob.at/dres/jc?p=000ahmezufcylu
Platform Engineer (w/m/x) | 115000,"MIC Jobs | Hagenberg | Wien | IT Jobs | Salzburg … mindestens 3 Jahre Berufserfahrung in der Softwareentwicklung - Du hast gute Programmierkenntnisse (Java) und Erfahrung mit Container-Virtualisierung und Orchestrierung (Docker, Kubernetes)",https://www.metajob.at/dres/jc?p=000hbxdbzdiqnu
Softwareentwickler (w/m/d),Backend Software Developer (w/m/d) – Java Spring Applikation für Precision Farming … Entwicklung des Java Spring Backend von terrazo.josephinum.at - Selbstständiges und eigenverantwortliches Arbeiten an neuen Ideen und Problemen,https://www.metajob.at/dres/jc?p=000e8x0o2mhfdd
Solution Architect,"Du übernimmst den technischen Lead bei Kundenprojekten und stellst so sicher, die gesamte Umsetzung im Blick zu haben … Du bist als Fachexperte der erste Ansprechpartner der Solution Developer und unterstützt bei deren Weiterentwicklung … Java",https://www.metajob.at/dres/jc?p=00eonfliah68ld
Full Stack Developer .NET (w/m/d),"3.500 bis € 6.000 - südlich von Wien - Ref.-Nr.: 5234-TS-HP - 10. März 2023 - Erfahrung mit .NET? Unser Kunde entwickelt und betreibt eine globale Web-Plattform für die automatisierte Verarbeitung von Geschäftsprozessen in Unternehmen … Programmiererfahrung mit C# oder F# oder JAVA oder C, C++, Python",https://www.metajob.at/dres/jc?p=000anbpj8jbuie
(Senior) Backend Developer (w/m/d),Für dieses engagierte Team an Enthusiasten suchen wir Unterstützung in Form eines … Java/Web - DU WILLST ... An modernen Webprojekten mitarbeiten - Vollwertiger Teil eines agilen Teams sein - Technical Lead-Developer und Teil eines vollwertigen agilen Teams sein,https://www.metajob.at/dres/jc?p=z001rdzfzkdsy1
Teamlead Software Developer," … Softwareentwicklung mit 7 Mitarbeiter:innen mit den Schwerpunkten Bestandführungssysteme (Java), BPM (Camunda), Dokumentenerkennung (Ephesoft) und Web- Services - Projektleitung in Zusammenarbeit mit internen Fachabteilungen und externen Partnern",https://www.metajob.at/dres/jc?p=00eonflibey820
Software Entwickler/in,"Abgeschlossene oder laufende höhere technische Ausbildung (HTL/TU/FH) im Bereich Informatik/ Softwareentwicklung … Überdurchschnittliche Programmier-Kenntnisse (Java, JavaScript und/oder Python) und fundierte Erfahrungen mit relationalen Datenbanken",https://www.metajob.at/dres/jc?p=00f2xxmhtzag2w
Full Stack Software Developer - Smart Data Pipeline (all genders),"Location: Vienna - Working-Hours Full-time - Occupation Area: IT … We are seeking an experienced Full Stack Software Developer to join our team and help build a smart data pipeline … Design, develop and maintain a data pipeline using Java and Python",https://www.metajob.at/dres/jc?p=000a5vwb4qywqv
SAP Software Developer,Du gestaltest optimale technische Lösungswege und dokumentierst diese - Du arbeitest mit SAP Commerce und anderen Bereichen der CX Suite … Java … Du hast mindestens 2 Jahre einschlägige Berufserfahrung in der Softwareentwicklung mit SAP Commerce,https://www.metajob.at/dres/jc?p=00eonflitc6p60
Solution Architect (w/m/d) Predictive Analytics,"Erstellung von Lösungskonzepten in Abstimmung mit den Anwendungsexperten der eingesetzten Technologien … Mindestens 5 Jahre Berufserfahrung im Bereich der Software-Entwicklung … Erfahrungen im Design von Java Spring Boot Anwendungen und in der Datenaufbereitung und DB Design (Oracle, PostgreSQL)",https://www.metajob.at/dres/jc?p=000a5vwbtvkleh
Full Stack Developer (m/w/d),Mitarbeit bei innovativen Softwareprodukten und spannenden Projekten mit unseren Kunden * Selbständige Tätigkeit im Bereich Full-Stack-Development mit Java und C# … Mind. 3-5 Jahre Berufserfahrung im Bereich Softwareentwicklung,https://www.metajob.at/dres/jc?p=000a5vwbbnk48p
Software Developer,"Design und die Implementierung neuer Softwaremodule rund um unser ERP System Butler® - Neuentwicklung sowie Weiterentwicklung bestehender Desktop-Software, Back-end, Web-Oberflächen - APP Entwicklung (Android, IOS, Webapps) - Technologien und Skills … Java",https://www.metajob.at/dres/jc?p=00eonflierc2nd
Junior Software Engineer Java (m/w/d),In einem unserer Enterprise Java- und EAI-Projektteams entwickelst Du in der Rolle des Softwareentwicklers robuste und skalierbare Applikationen - Zusammen mit unseren Kunden ermittelst Du Anforderungen und stellst durch automatisierte Softwaretests die hohen Qualitätsstandards unserer Projekte sicher,https://www.metajob.at/dres/jc?p=007y8rv6sz8dyv
Senior Software Developer,Join Knowledge Innovation Unit - Implement Java and Python programming skills in microservice architecture that scales on huge data amount - Run your code in the Cloud (Kubernetes) - Support close communication with the product team for better understanding user requirements,https://www.metajob.at/dres/jc?p=00786my9hhjyid
Software Developer (m/f/x) | 103266,"IT Jobs | Bangkok … As a Software Developer, you take responsibility for the quality of work produced and collaborate with other team members in implementing, testing, reviewing … Familiar with Java, PLSQL and SQL, Oracle database",https://www.metajob.athttps://www.mic-cust.com/career/current-job-offers/job-offer/nd/software-developer-m-f-x-103266/
Softwareentwickler,"Du bist verantwortlich für die Weiterentwicklung unserer webbasierten Standardsoftware mit modernsten Web-Technologien & Frameworks (Angular, Java, Spring … Du hast bereits Erfahrung in der Softwareentwicklung oder eine erfolgreich abgeschlossene IT-Ausbildung (HTL, FH, Universität, o.ä",https://www.metajob.at/dres/jc?p=000ru7z07nwfb1nl
Software Entwickler:in ERP-System,"mit Teamfähigkeit, hoher Lernbereitschaft und Eigenverantwortung … Erste einschlägige Berufserfahrung im Software Development (vorzugsweise in der Finanzdienstleistungsbranche), idealerweise Erfahrung im Projekt Management … Fundiertes JAVA-Knowhow",https://www.metajob.at/dres/jc?p=000a5vwbazr5qs
Control Systems Simulation and Calibration Engineer,"Optimization of Powertrain Control Systems Parameters and Calibration is a multi disciplinary engineering field which requires strong analytical skills to find … Having programming experience in any language (C#, Java, Phyton etc) is a plus",https://www.metajob.at/dres/jc?p=000gevgl15q8fj
Scala Back End Developer,Entwicklung skalierbarer Backend Services - Migration unserer Software auf die neuesten Technologien - Stetige Verbesserung unserer Code-Basis durch Entwicklung automatisierter Tests - Technologien und Skills - Java - Scala - MongoDB … Qualifikationen,https://www.metajob.at/dres/jc?p=00eonfli45o7kt
Praktikum,"Im Rahmen dieser Arbeit wirst Du die Möglichkeit haben mit verschiedenen NoSQL Datenbanken und Datenverabeitungsframeworks (z.B. Apache Spark) zu arbeiten … Entwicklung von Datenaufbereitungsmodulen zB. mit Java oder Python … (laufende) Ausbildung in Informatik, Softwareentwicklung oder eine vergleichbare … ",https://www.metajob.at/dres/jc?p=z001rdzfkqkc9k
Software-Entwickler (m/w),"Erstellung von Softwarelösungen für die Steuerung bzw. Optimierung von industriellen Prozessen - Abstimmung mit der Projektleitung, dem Produktmanagement und dem Entwicklungsteam … Erfahrung in der Softwareentwicklung wünschenswert - Fundierte EDV- und Programmierkenntnisse (C#, Java etc",https://www.metajob.at/dres/jc?p=00b0amcdrwmqnt
IT DEVELOPER (w/m/d),"Durchführung von Software-Adaptierungen und Konfigurationen inhouse und beim Kunden … Berufserfahrung in der Softwareentwicklung und Datenmodellierung von Vorteil … Sicherer Umgang mit objektorientierten Programmiersprachen (Java, Java Script, PHP) und relationalen Datenbanksystemen",https://www.metajob.at/dres/jc?p=007u3mu4sg0y19
Junior Software Developer,"Umsetzung von Softwarelösungen für die automatisierte Serienproduktion - Konzeption, Design, Programmierung und Tests von neuen Produkten und Features - Technologien und Skills - ActiveMQ - Spring - RESTful API - JSON - Java … Qualifikationen - Teamarbeit, agiles Arbeiten, Neugierde & Lernbereitschaft",https://www.metajob.at/dres/jc?p=00eonfliqq2zsh
Back End Full Stack Developer," … Optimierung und Weiterentwicklung unserer Applikationen, Entwicklungs-Pipeline und der Test-Automatisierung in einem gut eingespielten Entwickler-Team … Technologien und Open Source Projekte sind bei uns im Einsatz: Java (8+), JEE, PostreSQL, MongoDB, Quarkus Framework, Maven, GITLab, Vue.js, Messaging … ",https://www.metajob.athttps://devjobs.at/job/fcdd30b388635be950ed64ad27ce0080?utm_source=metajob&utm_medium=cpc&utm_campaign=mj1
C++ Developer,"Assist refactoring and improvement in End-to-end test automation system (Citrus tests, SOAP) - Technologien und Skills … Java - Windows - Linux - RedHat Enterprise Linux Server - SLES - CentOS - Ubuntu - Docker - Visual Studio … At least 3 years of experience in software development in C++",https://www.metajob.at/dres/jc?p=00eonfli7miyxr
Atlassian Consultant Fokus - Development Атласський консультант Фокус - Розвиток,"Du kannst eine Programmier- oder Skriptsprache (Java, Groovy, ...) und kennst dich mit SQL-Datenbanken aus. Idealerweise hast Du Erfahrung in zwei Bereichen aus: Software Development, Projektmanagement, ITSM, Testmanagement, Infrastrucutre as code und CI/CD-Prozessen",https://www.metajob.at/dres/jc?p=009190ch21o7p1
Senior Software Developer,"Arbeiten mit agilen Arbeitsmethoden (Scrum) und testgetriebener Entwicklung - Objektorientierte Programmierung (OOP) und Erstellung von Design Patterns, insbesondere im Java-Umfeld - Technologien und Skills - TeamCity - Java - Kotlin - Angular",https://www.metajob.at/dres/jc?p=00eonfli7xpu6w
Softwareentwickler/-architekt (m/w/d),"Die Definition der Anforderungen, das Softwaredesign, die Implementierung, Unit- & Modultests und die Dokumentation von SW-Komponenten im Bereich Optimierung … Sie bringen Erfahrung im Bereich der Embedded Softwareentwicklung mit den Programmiersprachen C/C++ und Java mit",https://www.metajob.at/dres/jc?p=z002qinfm8rltg
Web Developer,Erstellung von Erweiterungen für PHP basierte Lösungen - Web Applikations Anpassung - Testing und Verbesserung existierender Applikationen - Analyse und Debuggen von HTML Frontend - Unterstützung in der Entwicklung von Java Services,https://www.metajob.at/dres/jc?p=00eonfli6yaj3k
Software Engineer - Core Banking (w/m/x),"Laufende Entwicklung unseres Core Banking Systems auf Basis von Java und Eclipse innerhalb unseres agilen Softwareteams … Abgeschlossenes Studium der Informatik (bzw. vergleichbare Ausbildung) und mehrjährige Berufserfahrung in der Software Entwicklung, idealerweise mit Scrum",https://www.metajob.at/dres/jc?p=z001myejte56qb
"Cloud Developer (w/m/div.), Voll-/Teilzeit","Zur Verstärkung unseres Teams suchen wir eine/n Cloud Developer (Vollzeit 38,5h / Teilzeit) an den Standorten Wien, Linz oder Graz … Java, C#, Python, Go oder JavaScript), Erfahrung in der Entwicklung von Microservice-Architekturen mit Container Technologien wie z.B. Docker und Kubernetes … ",https://www.metajob.at/dres/jc?p=000a5vwb1n0bny
Das Team von foryouandyourcustomers sucht am Standort Wien begeisterte und begeisternde Frontend Developer (m,"Freude an der Frontend- Entwicklung in agilen Projektteams … Eigenverantwortliche Softwareentwicklung mit Fokus auf Nutzen für den Kunden sowie Eﬃzienz, Testbarkeit, Wartbarkeit und Code-Qualität … Wünschenswert: Erfahrung mit Java",https://www.metajob.at/dres/jc?p=00gtoqnh66eukp
Backend Developer (w/m/d),"Du bist Mitglied in einem agilen Scrum-Team mit hochmotivierten Kolleg:innen und arbeitest an einem top-ausgestatteten Arbeitsplatz. Du bist an allen klassischen Aufgaben des Entwicklungsprozesses beteiligt, vom Softwaredesign, über die Entwicklung bis hin zur automatisierten und manuellen … ",https://www.metajob.at/dres/jc?p=z001ri31ltav2l
Testentwickler Hardware & Software (w/m/d),"Planung von Tests und Erstellung von Testumgebungen - Entwicklung der Software für die Durchführung automatisierter Tests und Ausführung manueller Tests … Praktische Programmiererfahrung wahlweise in IEC61131-3, C/C++/C#, Java",https://www.metajob.at/dres/jc?p=003dasv2sxtmf3
Softwareentwickler:in,"Mitarbeit in Softwareprojekten der produktionsnahen IT … Abgeschlossenes technisches Studium an einer Universität oder Fachhochschule mit Schwerpunkt Softwareentwicklung … Fundierte Erfahrungen mit Oracle-Datenbanken, PL/SQL sowie C# und/oder Java",https://www.metajob.athttps://jobs.voestalpine.com/index.php?ac=jobad&id=9417
Senior Front-End Entwickler – Fokus auf Bluetooth,"und Erfahrung in der Entwicklung von Cordova/Capacitor Plugins für iOS (Swift/Objective C) und Android (Kotlin/Java) … der Suche nach einem kompetenten Front-End Developer, mit einschlägigen Erfahrungen in der … C) und Android (Kotlin/Java) sowie einschlägiger Erfahrung mit … ",https://www.metajob.at/dres/jc?p=00f0e48xd465g6
Praktikant Software Developer,Work from Anywhere: Du kannst bei uns lokal oder remote arbeiten. Unser Tech-Stack basiert auf PHP und JavaScript … Java KeyStore … Du stehst kurz vor dem Einstieg ins Berufsleben und interessierst Dich für Softwareentwicklung und Webtechnologien,https://www.metajob.at/dres/jc?p=00eonfli464p3c
