title,description,job_url
Privatkundenbetreuer:in (m/w/d),"Netzwerkpflege und Repräsentation der Raiffeisenbank nach außen … Das können Sie von uns erwarten * Mitarbeit in einem erfahrenen und erfolgreichen Team * Ausgezeichnete Weiterbildungs- und Entwicklungsmöglichkeiten * Ein KV-Mindestgehalt von EUR 34.740,- (brutto) p.a",https://www.metajob.at/dres/jc?p=000a5vwbnlfb1y
Servicebetreuer (m/w/d),"Servicebetreuer … Erste Ansprechperson für Kund:innen - Selbstständige Kassenführung, Abwicklung des Schaltergeschäftes und des Zahlungsverkehrs - Servicierung der Kund:innen im Foyer und an den Selbstbedienungsgeräten - Erledigung administrativer und organisatorischer Aufgaben",https://www.metajob.at/dres/jc?p=000ae32sr2z03f
PrivatkundenbetreuerIn,Aktive Betreuung und Begleitung unserer Privat- und kleineren Kommerzkunden - Verkaufs- und Beratungstätigkeiten - Fördern und Verbessern der Kundenbeziehung - Qualifikationen: Fundierte kaufmännische Ausbildung - mehrjährige Bankerfahrung im Finanzierungsbereich,https://www.metajob.at/dres/jc?p=00ca79egcztg5h
Geschäftsleitung / Raiffeisenbank Aist (m/w/d),"Ergebnisorientierte Steuerung der Bank mit Bedacht auf die Einhaltung aufsichtsrechtlicher Vorgaben sowie Raiffeisen-Werten, strategische und operative Führung … des nachhaltigen Erfolges und der zukunftsorientierten Ausrichtung der Bank in Abstimmung mit den Geschäftsleiter-KollegInnen, Evaluierung … ",https://www.metajob.athttps://www.stepstone.at/stellenangebote---20230304180203613---718894-inline.html?cid=MsearchE_metajob___A
"Serviceberatung (w/m/d) Privatkunden - Raiffeisenbank Wr. Neustadt-Schneebergland - Vollzeitbeschäftigung im Ausmaß von 38,5 Wochenstunden","Vollzeitbeschäftigung im Ausmaß von 38,5 Wochenstunden - Wiener Neustadt, Anstellungsart: Vollzeit - IHRE AUFGABEN: MEHR BEWEGEN - Wie Ihr Arbeitsalltag aussieht? Abwechslung statt Einheitsbrei. Unterstützung der Kunden in allen Angelegenheiten des Zahlungsverkehrs … Bankerfahrung von Vorteil",https://www.metajob.at/dres/jc?p=002n3brye2tpww
Audit Associate für die Bankprüfung (all genders),Prüfung von Jahres- und Konzernabschlüssen (UGB/BWG und IFRS) bei unterschiedlichen Banken (Gruppen) – direkt vor Ort bei unseren Kunden - Prüfung bankaufsichtsrechtlicher Bestimmungen (Anlage zum Prüfungsbericht) - Verstehen der Prozessabläufe und des Bankgeschäfts,https://www.metajob.at/dres/jc?p=000a4tpmh7o8qw
Lehrling zum/zur Bankkaufmann/-frau,"Mit einer Lehre als Bankkauffrau/-mann wirst du zum Bankprofi. Wir fördern dich in jeder Hinsicht und geben dir die Chance, dich beruflich und persönlich zu entwickeln. Von Anfang an wirst du in die Abläufe einer Bankfiliale integriert und bist Teil des Teams",https://www.metajob.athttps://karriere.sn.at/job/lehrling-zum-zur-bankkaufmann-frau-77927?utm_source=metajob.at&utm_medium=paid-link&utm_campaign=kat_B
erfahrene:n Privatkundenbetreuer:in (m/w/d),Abwicklung von Serviceleistungen im Rahmen des Schalterbetriebs (Kundenverkehr mit Bargeldmanipulation) - umfassende Betreuung und qualifizierte Beratung von Privatkunden in allen finanziellen Angelegenheiten … Erfahrung im Bankgeschäft und abgeschlossene Bankengrundausbildung,https://www.metajob.at/dres/jc?p=009190chumvh7o
Kreditsachbearbeiter:in Marktservice Aktiv (w/m/d),"Lilienfeld, Anstellungsart: Vollzeit / Teilzeit - IHRE AUFGABEN: MEHR BEWEGEN - Wie Ihr Arbeitsalltag aussieht? Mit Sicherheit spannend. * Sie erstellen Kredit- und Sicherstellungsunterlagen für unsere Kunden:innen … Wir bieten eine top Bankenausbildung vom Grundkurs bis zur Fachvertiefung",https://www.metajob.at/dres/jc?p=000a5vwbmv2oxn
Telefonischer Kundensupport (w/m/d) im Bankenbereich,Wien - Banken/ Finanzdienstleistungen - Voll- oder Teilzeit - Mit uns hat Ihre Jobsuche als Mitarbeiter:in im telefonischen Kundensupport ein Ende. Wir suchen motivierte Mitarbeiter:innen im Bereich Banken mit Serviceorientierung,https://www.metajob.at/dres/jc?p=00ci85mhv8w8jk
Kontomanager:in,"Die Intermarket Bank AG der Erste Group ist die Spezialbank für Factoring und Supply Chain Finance der Erste Bank und Sparkassen … Erster Ansprechpartner für den Kunden betreffend Fragen der Abwicklung seines Vertrages - Verbuchen von Zahlungseingängen für Rechnungen, Bearbeitung von Reklamationen",https://www.metajob.at/dres/jc?p=000a57f5ma2cz2
Privatkundenbetreuer (m/w/d),"Sie beraten die Ihnen zugeordneten Privatkund:innen umfassend in allen Bankbelangen. Als finanzieller ""Wegbegleiter"" überzeugen Sie mit individuellen Finanzlösungen. Die Zufriedenheit Ihrer Kund:innen lässt ihr Netzwerk laufend wachsen … Erfahrung im Bankkundengeschäft",https://www.metajob.at/dres/jc?p=000ae32sld2g19
Lehrling Bankkauffrau/-mann - GS Schwaz,"Du wirst von Beginn an aktiv in das Tagesgeschäft einbezogen, lernst unsere Produkte kennen, sammelst umfassende Praxiserfahrung und unterstützt dein Team bei … Wir zeigen dir, worauf es bei der Kundenberatung in den Bereichen Zahlungsverkehr und Kontoführung, Geldanlage und im Kreditgeschäft ankommt",https://www.metajob.at/dres/jc?p=00ca79egli5rue
"Kundenbetreuung (w/m/d) Privatkunden - Raiffeisenbank Wr. Neustadt-Schneebergland - Vollzeitbeschäftigung im Ausmaß von 38,5 Wochenstunden","Vollzeitbeschäftigung im Ausmaß von 38,5 Wochenstunden - Wiener Neustadt, Anstellungsart: Vollzeit - IHRE AUFGABEN: MEHR BEWEGEN - Wie Ihr Arbeitsalltag aussieht … Bankausbildung mit Erfahrung im Veranlagungs- und Finanzierungsbereich",https://www.metajob.at/dres/jc?p=002n3brywrb0ve
Privatkundenbetreuer:in (m/w/d),Sie pflegen Ihr Netzwerk und repräsentieren die Raiffeisen Bank Lurnfeld-Mölltal nach außen … Sie verfügen über mehrjährige Praxis in der Privatkundenbetreuung o.ä. * Sie bringen Verhandlungsgeschick und Einfühlungsvermögen mit,https://www.metajob.at/dres/jc?p=000a5vwbjf0hym
Lehrling zum/zur Bankkaufmann/-frau,"Mit einer Lehre als Bankkauffrau/-mann wirst du zum Bankprofi. Wir fördern dich in jeder Hinsicht und geben dir die Chance, dich beruflich und persönlich zu entwickeln. Von Anfang an wirst du in die Abläufe einer Bankfiliale integriert und bist Teil des Teams",https://www.metajob.at/dres/jc?p=00dm4ty6v95g2y
Telefonische Kundenberater (w/m/d) in einer Bank,"Telefonische und schriftliche Entgegennahme von Kundenanfragen über Telefon, E-Mail und Chat - Professionelle und strukturierte Bearbeitung der eingehenden Anrufe … Vereinbarung von Terminen und Rückrufen für die Kundenbetreuer der UniCredit Bank Austria AG",https://www.metajob.at/dres/jc?p=00786my9cqyalm
Private Banking Berater/in,Professionelle und umfassende Beratung der bestehenden Kunden - Erkennen von Kundenpotenzialen und -bedürfnissen - Laufender Auf- und Ausbau von Kontakten im Segment Private Banking - Aktive Neukundengewinnung und Cross-Selling - Verkauf aller für den Kunden passenden Bankprodukte,https://www.metajob.at/dres/jc?p=000a57f5m5yjjv
(Senior) Manager:in Audit - Spezialist Bankenaufsichtsrecht/Regulatory,Aktive Unterstützung der Bankprüfungsteams und unserer (internationalen) Bankkunden bei der Beantwortung verschiedener bankaufsichtlicher Fragen … Laufender Austausch mit Kolleg:innen aus den Bereichen Bankenprüfung sowie Bankenberatung (Risk Consulting / Management Consulting),https://www.metajob.at/dres/jc?p=000a4tpmvq3nb6
Audit Associate Banking – mit Schwerpunkt ESG/Nachhaltigkeit,Mitarbeit in der Prüfung von Jahres- und Konzernabschlüssen (UGB/BWG und IFRS) unserer Bankkunden – auch direkt vor Ort bei unseren Kunden - Erheben sowie Verstehen der Prozessabläufe und des Bankgeschäfts - Unterstützung beim Auf- und Ausbau eines Kompetenzzentrums zum Thema ESG bei Banken,https://www.metajob.at/dres/jc?p=009vtkmu31ccxp
"Externer"" Innenrevisor der NÖ-Raiffeisenbanken (m/w/d)"," … Funktions- und Einzelfallprüfungen in allen Geschäftsbereichen von niederösterreichischen Raiffeisenbanken, die ihre Innenrevision zur RLB NÖ-Wien ausgelagert … Diese Prüfungen werden vor Ort bei der jeweiligen Raiffeisenbank in Niederösterreich oder aus dem Homeoffice durchgeführt",https://www.metajob.at/dres/jc?p=009190chbf0v49
Privatkundenbetreuer (m/w/d),"Privatkundenbetreuer … Erste Ansprechperson für Kund:innen * Selbstständige Kassenführung, Abwicklung des Schaltergeschäftes und Zahlungsverkehrs * Servicierung der Kunden im Foyer und an den Selbstbedienungsgeräten * Erledigung administrativer und organisatorischer Aufgaben",https://www.metajob.at/dres/jc?p=000a5vwb478jxt
Servicebetreuer/Assistenz (m/w/d),"Selbstständige Kassenführung, Abwicklung des Schaltergeschäftes und Zahlungsverkehrs - Servicierung der Kund:innen im Foyer und an den Selbstbedienungsgeräten - Administrative Tätigkeiten/Mitarbeit im Wertpapiervertrieb und Risikomanagement (Mid-Office) … Idealerweise mehrjährige Berufserfahrung im Bankwesen",https://www.metajob.at/dres/jc?p=000ae32svvlc11
erfahrene:n Privatkundenbetreuer:in (w/m/d) - RB Region Waldviertel Mitte," Die Raiffeisenbank Region Waldviertel Mitte mit Sitz in Zwettl und 42 Bankstellen in den politischen Bezirken Zwettl, Horn und Krems sucht für den … Bad Traunstein, Anstellungsart: Vollzeit - IHRE AUFGABEN: MEHR BEWEGEN",https://www.metajob.at/dres/jc?p=002n3bryj8u95i
Kreditsachbearbeiter:in,"Ordnungsgemäße Abwicklung des Kreditgeschäftes und entsprechende Datenerfassung in den IT-Systemen - Ausfertigung und Kontrolle von Verträgen, Urkunden und weiteren Unterlagen des Kreditgeschäfts … Bankerfahrung von Vorteil, jedoch keine Voraussetzung",https://www.metajob.at/dres/jc?p=00dm4ty6h6j4uf
Lehrling Bankkauffrau/-mann - GS Zentrale,"Du wirst von Beginn an aktiv in das Tagesgeschäft einbezogen, lernst unsere Produkte kennen, sammelst umfassende Praxiserfahrung und unterstützt dein Team bei … Wir zeigen dir, worauf es bei der Kundenberatung in den Bereichen Zahlungsverkehr und Kontoführung, Geldanlage und im Kreditgeschäft ankommt",https://www.metajob.at/dres/jc?p=00ca79egw7b4vl
Trainee Bankwesen (m/w/x),"Mit unseren über 60 Mitarbeiter*innen stehen wir für Agilität, Mitgestaltung, Miteinander und ein starkes Wir-Gefühl. Wir verstehen uns nicht nur als Bank, sondern als Partnerin in auf Augenhöhe und freuen uns auf Bewerber, die ein familiäres Umfeld und kurze Entscheidungswege … ",https://www.metajob.at/dres/jc?p=00ci85mh66151g
Senior Private Banker (m/w/d),"In dieser Position suchen wir eine:n erfahrene:n Mitarbeiter:in im private Banking. Durch Ihre langjährige, branchenspezifische Erfahrung führen Sie maßgeschneiderte Beratungen im TOP-Segment durch – Ihr Steckenpferd ist die Finanzierung",https://www.metajob.at/dres/jc?p=00786my9gcs9lj
Privatkundenbetreuer (m/w/d),"Aktive Kundenansprache * Aufbauen und Pflegen von Kundenbeziehungen und Netzwerken * Kompetente, bedarfsgerechte Kundenberatung und Betreuung sowie aktiver Verkauf … Abgeschlossene kaufmännische Ausbildung * Idealerweise bereits Bank- oder Vertriebserfahrung",https://www.metajob.at/dres/jc?p=000a5vwbn0sv84
Datenanalyst (w/m/d) - Bankenwesen,"Ergreifen auch Sie Ihre Chance, ein wichtiger Bestandteil des größten regionalen Finanzunternehmen und bedeutendsten Arbeitgebers der Banken-Branche zu werden … Verantwortlich für die Analyse und Aufbereitung großer Datenmengen auf Konzernebene",https://www.metajob.at/dres/jc?p=000a4tpmeji7dg
Privatkundenbetreuer (m/w/d),"Umfassende Betreuung und Beratung zugeordneter Kund:innen in allen finanziellen Angelegenheiten (Veranlagung, Finanzierung, Konto/Zahlungsverkehr … Umsichtige Bedarfserhebung, Erarbeitung und Verkauf bedarfsgerechter Finanzlösungen … Abgeschlossene kaufmännische Ausbildung (Matura, Banklehre)",https://www.metajob.at/dres/jc?p=000ae32sy21amy
Vertriebstrainee - Bank (m/w/d),"Eine Karriere als Kundenberater bei Raiffeisen? Bitte hier entlang! Unser Traineeprogramm ist passend für alle, die ihre Zukunft im Vertrieb sehen. Während der neun-monatigen Ausbildung lernen Sie die vielseitigen Facetten dieses Bereichs kennen und setzen den Fuß auf die erste Stufe Ihrer Karriereleiter",https://www.metajob.at/dres/jc?p=00dm4ty60j2j7u
"Kundenbetreuung Firmenkunden (w/m/d) - Raiffeisenbank Wr. Neustadt-Schneebergland - Vollzeitbeschäftigung im Ausmaß von 38,5 Wochenstunden","Vollzeitbeschäftigung im Ausmaß von 38,5 Wochenstunden - Wiener Neustadt, Anstellungsart: Vollzeit - IHRE AUFGABEN: MEHR BEWEGEN - Wie Ihr Arbeitsalltag aussieht? Abwechslung statt Einheitsbrei … mindestens 5-jährige Bankerfahrung in der Kundenbetreuung",https://www.metajob.at/dres/jc?p=002n3bryl74b7c
Service- und Privatkundenbetreuer (m/w/d),"Kompetente, bedarfsgerechte Betreuung von Privatkund:innen in allen finanziellen Angelegenheiten * Vertretungsweise Kassenführung und Abwicklung des Schaltergeschäftes … Abgeschlossene kaufmännische Ausbildung (Banklehre, Matura",https://www.metajob.at/dres/jc?p=000a5vwbr8i29m
Assistenz Private Banking (m/w/d),Abgeschlossene kaufmännische Ausbildung oder höhere Schule mit Matura - Idealerweise Bankerfahrung - Freude am Umgang mit Menschen - Gute EDV-Kenntnisse (MS-Office) sowie Englischkenntnisse - Hohe Serviceorientierung sowie organisatorisches Geschick,https://www.metajob.at/dres/jc?p=009190chxzvr8r
Lehrling Bankkauffrau/-mann - GS Lienz,"Du wirst von Beginn an aktiv in das Tagesgeschäft einbezogen, lernst unsere Produkte kennen, sammelst umfassende Praxiserfahrung und unterstützt dein Team bei … Wir zeigen dir, worauf es bei der Kundenberatung in den Bereichen Zahlungsverkehr und Kontoführung, Geldanlage und im Kreditgeschäft ankommt",https://www.metajob.at/dres/jc?p=00ca79egw7ujff
"Senior Private Banker für Wien (m,w,d)",Abgeschlossene Ausbildung im Bankensektor und/oder Wirtschaftsstudium mit Schwerpunkt Finanzwesen sowie einschlägige Weiterbildung z. B. CFP - Mehrjährige Erfahrung im Umgang mit vermögenden Privatkunden - Weitreichende Netzwerke - Ausgeprägte Kommunikationsfähigkeit und sicheres Auftreten,https://www.metajob.at/dres/jc?p=00786my9nqon4u
Privatkundenbetreuer:in,"Sie beraten Ihre Kund:innen in allen Finanzangelegenheiten, speziell in Sachen Wertpapier, Finanzierung, Veranlagung, Zahlungsverkehr und Vorsorge. Durch Ihr Kommunikationstalent gelingt es Ihnen, nachhaltige und erfolgreiche Kundenbeziehungen aufzubauen und zu pflegen … Abgeschlossene Bankausbildung",https://www.metajob.athttps://hokify.at/job/17285584/metajob?utm_source=metajob&utm_medium=feedat&utm_campaign=aggregatorenB
Servicekundenbetreuer:in,"Sie unterstützen unsere Kunden in allen Angelegenheiten des Zahlungsverkehrs. Dazu zählen die Kontoauszugsverwaltung, die Pflege der Kundendaten, die Betreuung der SB-Geräte, die Bearbeitung und Bestellung von Bankkarten sowie das … Attraktive Mitarbeiterkonditionen bei Bankgeschäften",https://www.metajob.at/dres/jc?p=00dm4ty6c720c8
Privatkundenbetreuer (w/m/d),"d. Donau - Orth an der Donau, Anstellungsart: Vollzeit - IHRE AUFGABEN: MEHR BEWEGEN - Wie Ihr Arbeitsalltag aussieht? Abwechslung statt Einheitsbrei … Idealerweise mehrjährige Berufserfahrung in der Kundenbetreuung einer Bank und abgeschlossene Bankausbildung",https://www.metajob.at/dres/jc?p=000a5vwbwbvhc7
Privatkundenbetreuer (m/w/d),"Betreuung und Beratung von Privatkund:innen in allen finanziellen Angelegenheiten (Veranlagung, Finanzierung, Konto/Zahlungsverkehr, Versicherungen) … Idealerweise Erfahrung im Bankkundengeschäft oder Verkauf (wir sind auch offen für motivierte Quer-/Umsteiger:innen)",https://www.metajob.at/dres/jc?p=000ae32sv8py8n
Gruppenleiter:in Controlling / Gesamtbanksteuerung und Reporting (w/m/d),"Wien, Anstellungsart: Vollzeit - IHRE AUFGABEN: MEHR BEWEGEN - Wie Ihr Arbeitsalltag aussieht … der Steuerungsapplikationen, KPls und Aufbereitung der Reports als Entscheidungsgrundlage für die Führungskräfte der niederösterreichischen Raiffeisenbanken",https://www.metajob.at/dres/jc?p=002n3brysgbdhb
Lehrling Bankkauffrau/-mann - GS Landeck,"Du wirst von Beginn an aktiv in das Tagesgeschäft einbezogen, lernst unsere Produkte kennen, sammelst umfassende Praxiserfahrung und unterstützt dein Team bei … Wir zeigen dir, worauf es bei der Kundenberatung in den Bereichen Zahlungsverkehr und Kontoführung, Geldanlage und im Kreditgeschäft ankommt",https://www.metajob.at/dres/jc?p=00ca79eglejnxi
Kommerzkundenbetreuer Professional (m/w/d),"Sie betreuen KMUs und Gewerbekunden in allen finanziellen Fragestellungen, sowohl im Aktiv- als auch im Passivbereich des Bankgeschäfts * Sie übernehmen einen bestehenden Kundenstock und bauen diesen weiter aus - in einem der stärksten Wirtschaftsräume Europas",https://www.metajob.at/dres/jc?p=000a5vwb6425a4
Fachassistenz Firmenkunden Bank (m/w/d),"Als Fachassistenz sind sie Ansprechpartner/-in für tagesgeschäftliche Agenden, wie z.B. Fragen zum Thema Kontoführung. Dabei übernehmen Sie auch die systemtechnische Pflege der EDV-Daten unter Beachtung und Sicherstellung der gesetzlichen Erfordernisse",https://www.metajob.at/dres/jc?p=00dm4ty6o8kxw5
Banking Services Board-1 Assistant (all genders) - limited contract,Location: Vienna - Working-Hours: Full-time - Occupation Area: Administration - Company: Erste Group Bank AG - Erste Group was founded in 1819 as the first Austrian savings bank and today it is one of the largest banking groups in Central and Eastern Europe (CEE),https://www.metajob.at/dres/jc?p=00786my9qs8vr8
Kreditsachbearbeiter:in Marktservice Aktiv (m/w/d),Wie Ihr Arbeitsalltag aussieht? Mit Sicherheit spannend. Sie erstellen Kredit- und Sicherstellungsunterlagen für unsere Kunden:innen - Sie stehen den Kundenberater:innen für fachliche Beratung im Kreditbereich zur Verfügung … Raiffeisenbank Traisen-Gölsental eGen,https://www.metajob.at/dres/jc?p=009190ch6kslmm
Servicebetreuer (m/w/d),"Erste Ansprechperson für Kunden - Selbstständige Kassenführung, Abwicklung des Schaltergeschäftes und Zahlungsverkehrs - Servicierung der Kund:innen im Foyer und an den Selbstbedienungsgeräten … Abgeschlossene kaufmännische Ausbildung (Matura, Banklehre",https://www.metajob.at/dres/jc?p=000ae32sff2m2p
Kommerzkundenbetreuer:in (w/m/d) - Österreichische Großunternehmen,"Als ganzheitliche Ansprechperson der Kund:innen in allen Bankfragen sowie als Schnittstelle zu internen Fach- und Serviceabteilungen haben Sie den … Wir bieten eine top Aus- und Weiterbildung, vom grundlegenden Banken-Know-how über digitales Lernen bis zu zertifizierten Abschlüssen",https://www.metajob.at/dres/jc?p=002n3bryjzlhi0
Product Owner Digital Banking (w/m/d),"Wien und Home Office Tage, Anstellungsart: Flexible Arbeitszeitmodelle - Du erhältst bei uns die Möglichkeit, Themen von der ersten Idee bis zur Umsetzung mit neuen Instrumenten und Technologien zu begleiten, die Bankenwelt neu zu … Erfahrungen im Bankenbereich von Vorteil",https://www.metajob.at/dres/jc?p=000a5vwb9f9vgj
