title,description,cleaned_text
Information Security Responsible (OT) (m/w/d),"Unterstützung beim Aufbau, Betrieb, kontinuierliche Verbesserung, Überwachung und Wirksamkeitsprüfung des ISMS - Aktive Mitarbeit in der Information Security Working Group - Aufbau einer Informationssicherheits-Organisation in den Geschäftsbereichen in denen OT eingesetzt wird",unterst tzung beim aufbau betrieb kontinuierliche verbesserung berwachung und wirksamkeitspr fung de ism aktive mitarbeit der information security working group aufbau einer informationssicherheits organisation den gesch ftsbereichen denen ot eingesetzt wird
IT Engineer/Serveradministrator (m/w) mit Praxiserfahrung spannende Supportaufgabe mit Entwicklungspotential,"2nd Level Support für Enduser im Bereich Windows Clients, AD, Exchange und Network * Microsoft Serverbetreuung inkl. Virtualisierung (VMWare, HyperV) * Gemeinsame Umsetzung von IT-Projekten * Vor Ort Service bzw. Fernwartung und Installationen",nd level support f r enduser im bereich window client ad exchange und network microsoft serverbetreuung inkl virtualisierung vmware hyperv gemeinsame umsetzung von projekten vor ort service bzw fernwartung und installationen
IT-Techniker Systembetreuung (m/w/d),"Betreuung, Aktualisierung sowie Weiterentwicklung der Infrastruktur insbesondere im Microsoft Umfeld (O365, D365F&O, etc.) 1st und 2nd Level Support für die internen Mitarbeiter … Abgeschlossene Ausbildung mit IT Background (z.B. FH, HTL oder Lehre)",betreuung aktualisierung sowie weiterentwicklung der infrastruktur insbesondere im microsoft umfeld df etc st und nd level support f r die internen mitarbeiter abgeschlossene ausbildung mit background z b fh htl oder lehre
Fullstack Softwareentwickler - Java/ JavaScript (m/w/d),"Als Developer bei Senacor schreibst du nicht einfach nur Code: Du entwickelst oder integrierst geschäftskritische Unternehmensanwendungen, suchst exzellente … …du vertiefte Kenntnisse in klassischer und agiler Software-Entwicklung mit Java, JEE oder JavaScript mitbringst",al developer bei senacor schreibst du nicht einfach nur code du entwickelst oder integrierst gesch ftskritische unternehmensanwendungen suchst exzellente du vertiefte kenntnisse klassischer und agiler software entwicklung mit java jee oder javascript mitbringst
Software Entwickler C# (w/m/d),"Verantwortung für die Entwicklung und Implementierung von spannenden Projekten im Bereich Digitalisierung und MES - Selbstständige Entwicklung der digitalen Business Applikationen für interne Prozesse sowie externe Kunden … Ausbildung (HTL, FH, Uni) mit Schwerpunkt Softwareentwicklung, Informatik o.Ä",verantwortung f r die entwicklung und implementierung von spannenden projekten im bereich digitalisierung und me selbstst ndige entwicklung der digitalen business applikationen f r interne prozesse sowie externe kunden ausbildung htl fh uni mit schwerpunkt softwareentwicklung informatik
Ausbildung zum Fachinformatiker (m/w/d) Fachrichtung Anwendungsentwicklung,"Mit einer optimalen Betreuung möchten wir herausragende Ergebnisse während Deiner Ausbildung sicherstellen. Deine Voraussetzungen: Mindestens einen guten mittleren Bildungsabschluss, gerne auch Fachabitur - Interesse für mathematisch-technische Aufgaben sowie Begeisterung für das Web und IT-Themen",mit einer optimalen betreuung chten wir herausragende ergebnisse w hrend deiner ausbildung sicherstellen deine voraussetzungen mindestens einen guten mittleren bildungsabschluss gerne auch fachabitur interesse f r mathematisch technische aufgaben sowie begeisterung f r da web und themen
Netzwerk Administrator im IT-Security Bereich (m/w/d),Analyse und Bewertung des internen und externen Datenverkehrs - Verantwortung und Sicherstellung einer gesicherten Verbindung sowie sämtlicher Security-Prozesse … Mehrjährige Berufserfahrung als Netzwerkadministrator oder einer ähnlichen IT-Position mit Skills im IT Security-Bereich,analyse und bewertung de internen und externen datenverkehrs verantwortung und sicherstellung einer gesicherten verbindung sowie mtlicher security prozesse mehrj hrige berufserfahrung al netzwerkadministrator oder einer hnlichen position mit skill im security bereich
IT-Techniker (m/w) für Client Support in einer internationalen IT-Landschaft Weiterentwicklungsmöglichkeit in einer großen Systemumgebung,"2nd Level Support für Enduser im Bereich Windows Client, Smartphones und Mobile Devices * Durchführung von Softwareinstallationen und Fernwartungen * Gemeinsame Umsetzung von IT-Projekten * Professionelle technische Hilfestellung für Anwender inkl. laufende Kommunikation",nd level support f r enduser im bereich window client smartphones und mobile device durchf hrung von softwareinstallationen und fernwartungen gemeinsame umsetzung von projekten professionelle technische hilfestellung f r anwender inkl laufende kommunikation
Software Entwickler:in – Testautomatisierung,"Entwickeln der Testumgebung für Embedded Software und Firmware - Weiterentwickeln und pflegen der Infrastruktur unter Tricentis Tosca … Idealerweise Erfahrung in der Entwicklung von Testumgebungen, speziell über Websockets/REST API",entwickeln der testumgebung f r embedded software und firmware weiterentwickeln und pflegen der infrastruktur unter tricentis tosca idealerweise erfahrung der entwicklung von testumgebungen speziell ber websockets rest api
Full Stack Developer (m/w/d),"Entwicklung und Wartung moderner Web-Applikationen - Frontend Entwicklung mit Fokus auf Vue - Backend Entwicklung mit Fokus auf Java und SQL Datenbanken … Technischer Abschluss (HTL, Bachelor, …) Kenntnisse in modernen Web-Frameworks wie Vue, React und Angular",entwicklung und wartung moderner web applikationen frontend entwicklung mit fokus auf vue backend entwicklung mit fokus auf java und sql datenbanken technischer abschluss htl bachelor kenntnisse modernen web framework wie vue react und angular
Java Software Developer,"Verbesserungen und Feature-Entwicklung von HR-Anwendungen und internen Tools für den Mitarbeiterlebenszyklus - Analyse der Anforderungen und technische Beratung der Stakeholder & Zusammenarbeit mit dem Product Owner - Problemuntersuchung, Identifizierung und Fehlerbehebung … Java",verbesserungen und feature entwicklung von hr anwendungen und internen tool f r den mitarbeiterlebenszyklus analyse der anforderungen und technische beratung der stakeholder zusammenarbeit mit dem product owner problemuntersuchung identifizierung und fehlerbehebung java
Junior Software Developer Java (w/m/d),"Weiterentwicklung der Software im Bereich Industrie 4.0 / MES - Mitarbeit am gesamten Softwareentwicklungszyklus (Analyse, Konzeption, Design, Entwicklung, Testing, Dokumentation) - Entwicklung von Anwendungen in Java - Datenbankentwicklung unter Einsatz von Oracle",weiterentwicklung der software im bereich industrie me mitarbeit gesamten softwareentwicklungszyklus analyse konzeption design entwicklung testing dokumentation entwicklung von anwendungen java datenbankentwicklung unter einsatz von oracle
IT Techniker:in,Wartung von Serversystemen und Workstations - Wartung und Betrieb der Netzwerkinfrastruktur - Mitarbeit bei IT-Projekten - Erstellung IT-Dokumentation und Wartungsplan - Installation und Administration der eingesetzten IT- und Kommunikationssysteme,wartung von serversystemen und workstation wartung und betrieb der netzwerkinfrastruktur mitarbeit bei projekten erstellung dokumentation und wartungsplan installation und administration der eingesetzten und kommunikationssysteme
Java Full Stack Developer (m/f/x),"Participation in the SCRUM team (analysis, design, implementation, test) - Willingness to actively transfer knowledge and passion for new technologies - Coaching, especially new employees, in terms of technology, current architectural concepts, guidelines and specifications … general topics with the … ",participation scrum team analysis design implementation test willingness actively transfer knowledge passion new technology coaching especially new employee term technology current architectural concept guideline specification general topic
C# Full-Stack Developer (m/f/d) - Focus on backend,Focusing on the maintenance of legacy system components with the aim of rebuilding them within the next 3-5 years - New and further developments of product features … Completed IT training or equivalent work experience (min. 3 years) as a full-stack software developer,focusing maintenance legacy system component aim rebuilding within next year new development product feature completed training equivalent work experience min year full stack software developer
Software Entwickler C# (m/w/i),Gemeinsam im Team arbeiten Sie an Neu- und Weiterentwicklungen der Software für unsere Produktionsanlagen * Entwicklung unserer Maschinensoftware in C# unter Windows und BSD * Entwickeln der GUI mit WPF * Entwickeln der Kommunikationsprotokolle mit CoreWCF und gRPC,gemeinsam im team arbeiten sie neu und weiterentwicklungen der software f r unsere produktionsanlagen entwicklung unserer maschinensoftware c unter window und bsd entwickeln der gui mit wpf entwickeln der kommunikationsprotokolle mit corewcf und grpc
Senior IT Systems Engineer (m/w/d) Internationale IT-Beratung,"Entwicklung und Implementierung von anspruchsvollen IT-Umgebungen mit Schwerpunkt Windows & Linux - Projektleitung sowie Beratung und Betreuung von Kunden im Bereich Migration, Virtualisierung und IT-Security - Unterstützung des 1st und 2nd Level Supports bei komplexen Herausforderungen",entwicklung und implementierung von anspruchsvollen umgebungen mit schwerpunkt window linux projektleitung sowie beratung und betreuung von kunden im bereich migration virtualisierung und security unterst tzung de st und nd level support bei komplexen herausforderungen
Software Entwickler C# (w/m/d),"Abhängig von deinen Vorstellungen kannst du entweder am Kernprodukt selbst oder an spannenden Kundenprojekten arbeiten … mit lokalen und internationalen Kunden in innovativen Branchen wie Automotive, Agrikultur, Gesundheitswesen und Logistik zusammenzuarbeiten - It's up to you",abh ngig von deinen vorstellungen kannst du entweder kernprodukt selbst oder spannenden kundenprojekten arbeiten mit lokalen und internationalen kunden innovativen branchen wie automotive agrikultur gesundheitswesen und logistik zusammenzuarbeiten
IT Senior Data Engineer (w/m/d),"Sie suchen technische Herausforderungen und verfügen über ein abgeschlossenes Studium im Bereich Informatik/IT oder Mathematik (Uni/FH). Weiters bringen Sie folgende Erfahrungen und Fähigkeiten mit: Einschlägige Erfahrung als Data Engineer, bevorzugt mit dem Azure-spezifischen Stack (Azure Synapse … ",sie suchen technische herausforderungen und verf gen ber ein abgeschlossenes studium im bereich informatik oder mathematik uni fh weiters bringen sie folgende erfahrungen und f higkeiten mit einschl gige erfahrung al data engineer bevorzugt mit dem azure spezifischen stack azure synapse
Agile Full Stack Developer (m/w/d) - Java,"Entwicklung neuer und Weiterentwicklung von bestehenden Anwendungen in Frontend und Backend. Dies passiert in enger Kooperation im Team mit Entwicklern, Analysten, Testern … eine fundierte technische Ausbildung (HTL, TU, ..) im Bereich Informatik oder entsprechende Berufserfahrung",entwicklung neuer und weiterentwicklung von bestehenden anwendungen frontend und backend dy passiert enger kooperation im team mit entwicklern analysten testern eine fundierte technische ausbildung htl tu im bereich informatik oder entsprechende berufserfahrung
Java Software Developer,"Entwicklung flexibler und skalierbarer Softwarelösungen auf Basis Java/Kotlin, Spring (Spring Boot, Spring Cloud, etc.) / Micronaut und Hibernate - Umsetzung von innovativen Microservice-Architekturen mit modernsten Technologien wie Apache Kafka, Docker und OpenShift",entwicklung flexibler und skalierbarer softwarel sungen auf basis java kotlin spring spring boot spring cloud etc micronaut und hibernate umsetzung von innovativen microservice architekturen mit modernsten technologien wie apache kafka docker und openshift
(Senior) C#.NET Software Developer (m/w/x),"Weiterentwicklung einer etablierten Telefonanlage - Mitarbeit bei laufenden Kundenprojekten im Team im Bereich Unified Communication and Collaboration … Technologien: C#.NET auf Windows, Angular, React, Gitlab, Docker, Azure, AWS",weiterentwicklung einer etablierten telefonanlage mitarbeit bei laufenden kundenprojekten im team im bereich unified communication collaboration technologien c auf window angular react gitlab docker azure aws
Information Security Specialist,Gewährleisten Sie mit uns die Versorgungssicherheit Österreichs durch Übernahme folgender Agenden: * Betreuung und Weiterentwicklung des Informationssicherheitsmanagementsystems (ISMS) * Identifikation und Bewertung von Risiken im Rahmen von Business Impact Analysen und Risikoanalysen,gew hrleisten sie mit un die versorgungssicherheit sterreichs durch bernahme folgender agenden betreuung und weiterentwicklung de informationssicherheitsmanagementsystems ism identifikation und bewertung von risiken im rahmen von business impact analysen und risikoanalysen
Frontend Developer - Vue.js (w/m/x),"Laufende Neu- und Weiterentwicklung der Produkte - Technologien: JavaScript, TypeScript, Vue.js, HTML, CSS, Webpack, Playwright, Jest, Jenkins, CI/CD - Enge Zusammenarbeit mit Product Owner und UI/UX Designer - Aktive Teilnahme am gesamten agilen Entwicklungsprozess",laufende neu und weiterentwicklung der produkte technologien javascript typescript vue j html cs webpack playwright jest jenkins ci cd enge zusammenarbeit mit product owner und ui ux designer aktive teilnahme gesamten agilen entwicklungsprozess
